flow_key,total_bytes,incoming_bytes,outgoing_bytes,max_packet_length_bytes,min_packet_length_bytes,total_packets,incoming_packets,outgoing_packets,tcp_syn_count,tcp_ack_count,tcp_psh_count,tcp_fin_count,tcp_rst_count,current_pkt_len,iat_sum,iat_max,ttl,label
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",45875,28194,17681,1153,115,50,28,22,0,0,0,0,0,739,123.92258644104004,23.927688598632812,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",45802,29906,15896,1210,115,50,29,21,0,0,0,0,0,1191,77.59618759155273,16.147136688232422,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",52322,36708,15614,1192,115,50,33,17,0,0,0,0,0,1047,82.30257034301758,24.306774139404297,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",52749,32892,19857,1223,115,50,31,19,0,0,0,0,0,1145,91.44258499145508,26.866436004638672,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",45011,23251,21760,1209,115,50,22,28,0,0,0,0,0,1209,67.0020580291748,24.455547332763672,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",48483,25575,22908,1212,115,50,23,27,0,0,0,0,0,1146,66.65682792663574,20.585060119628906,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",48642,31840,16802,1196,90,50,29,21,0,0,0,0,0,833,75.02317428588867,18.941402435302734,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",45035,25787,19248,1167,90,50,26,24,0,0,0,0,0,1140,125.58126449584961,30.756711959838867,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",39953,26599,13354,1158,115,50,26,24,0,0,0,0,0,1157,114.52603340148926,29.807329177856445,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",43452,28844,14608,1157,115,50,28,22,0,0,0,0,0,742,94.93231773376465,26.859760284423828,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",42817,27069,15748,1136,115,50,28,22,0,0,0,0,0,1136,113.90447616577148,20.45130729675293,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",43139,25057,18082,1205,115,50,25,25,0,0,0,0,0,1205,110.23545265197754,29.93178367614746,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",47911,32231,15680,1205,115,50,31,19,0,0,0,0,0,1116,91.1719799041748,18.89824867248535,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",49850,32020,17830,1228,115,50,31,19,0,0,0,0,0,981,82.83329010009766,19.961833953857422,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",52815,39186,13629,1228,115,50,34,16,0,0,0,0,0,887,71.64454460144043,29.340505599975586,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",46784,23507,23277,1227,115,50,22,28,0,0,0,0,0,764,53.75242233276367,24.583101272583008,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",45398,32991,12407,1206,115,50,31,19,0,0,0,0,0,119,120.19872665405273,31.80980682373047,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",46397,31916,14481,1188,115,50,30,20,0,0,0,0,0,796,95.41749954223633,17.602205276489258,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",46008,30905,15103,1192,115,50,29,21,0,0,0,0,0,1191,82.59272575378418,18.695831298828125,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",40994,28738,12256,1202,90,50,28,22,0,0,0,0,0,624,104.49528694152832,34.2099666595459,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",41569,28144,13425,1194,115,50,29,21,0,0,0,0,0,123,118.98517608642578,29.87217903137207,128,video
"('172.16.21.106', '224.0.0.251', 5353, 5353, 17)",14689,14689,0,694,125,50,50,0,0,0,0,0,0,260,61233.16478729248,23680.009603500366,255,other
"('172.16.48.81', '52.114.113.134', 50056, 3481, 17)",6860,3384,3476,158,114,50,28,22,0,0,0,0,0,114,23558.10523033142,1105.7279109954834,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",48684,25785,22899,1214,115,50,25,25,0,0,0,0,0,115,98.9990234375,28.450965881347656,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",45867,24366,21501,1170,115,50,23,27,0,0,0,0,0,1150,67.64793395996094,21.96955680847168,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",42763,29970,12793,1169,115,50,29,21,0,0,0,0,0,694,114.23444747924805,25.1772403717041,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",38616,24821,13795,1194,90,50,25,25,0,0,0,0,0,90,96.02475166320801,20.832061767578125,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",48007,34338,13669,1226,115,50,34,16,0,0,0,0,0,1198,105.72004318237305,23.58841896057129,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",46626,38824,7802,1198,78,50,38,12,0,0,0,0,0,1156,89.35022354125977,20.57194709777832,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",48858,27268,21590,1198,115,50,26,24,0,0,0,0,0,1125,110.4130744934082,23.807525634765625,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",45194,29857,15337,1157,90,50,32,18,0,0,0,0,0,1100,123.98743629455566,29.599666595458984,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",50954,31641,19313,1201,115,50,30,20,0,0,0,0,0,1169,90.18588066101074,23.51093292236328,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",48444,24139,24305,1185,115,50,25,25,0,0,0,0,0,1136,106.1408519744873,22.4912166595459,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",45169,31810,13359,1229,90,50,33,17,0,0,0,0,0,1076,129.47320938110352,24.60765838623047,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",51399,29242,22157,1188,115,50,28,22,0,0,0,0,0,1163,93.28937530517578,29.071331024169922,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",47342,35687,11655,1212,115,50,35,15,0,0,0,0,0,1148,128.74412536621094,25.39205551147461,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",51475,31230,20245,1232,115,50,30,20,0,0,0,0,0,1211,102.93793678283691,20.331859588623047,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",50450,32876,17574,1211,115,50,31,19,0,0,0,0,0,1185,101.45401954650879,24.506092071533203,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",48183,34980,13203,1185,90,50,33,17,0,0,0,0,0,1148,83.99415016174316,23.403644561767578,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",50945,29404,21541,1224,90,50,27,23,0,0,0,0,0,1151,83.26387405395508,17.78101921081543,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",50621,32559,18062,1188,115,50,32,18,0,0,0,0,0,1116,93.75596046447754,29.100418090820312,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",50890,31192,19698,1203,115,50,30,20,0,0,0,0,0,1203,90.3005599975586,27.391672134399414,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",51093,25956,25137,1203,115,50,25,25,0,0,0,0,0,1174,100.11935234069824,31.198501586914062,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",53057,47185,5872,1207,115,50,43,7,0,0,0,0,0,1033,120.58067321777344,26.732444763183594,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",50306,27216,23090,1191,115,50,26,24,0,0,0,0,0,1110,101.20296478271484,21.34084701538086,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",47605,30690,16915,1177,90,50,30,20,0,0,0,0,0,1130,97.41854667663574,26.9775390625,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",41436,30264,11172,1187,115,50,29,21,0,0,0,0,0,1143,83.98985862731934,21.641254425048828,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",50344,19069,31275,1211,119,50,18,32,0,0,0,0,0,1203,40.65060615539551,16.040325164794922,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",47754,25322,22432,1143,115,50,25,25,0,0,0,0,0,1143,65.00816345214844,18.42355728149414,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",42189,23768,18421,1189,115,50,23,27,0,0,0,0,0,1142,60.217857360839844,20.415782928466797,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",54188,39882,14306,1225,115,50,36,14,0,0,0,0,0,115,68.9992904663086,30.305862426757812,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",49319,28964,20355,1202,90,50,28,22,0,0,0,0,0,1171,91.05920791625977,32.904863357543945,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",50082,28033,22049,1187,115,50,28,22,0,0,0,0,0,1092,100.47507286071777,26.378154754638672,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",42988,26737,16251,1210,115,50,27,23,0,0,0,0,0,1079,101.39226913452148,29.065847396850586,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",46929,27621,19308,1222,115,50,28,22,0,0,0,0,0,773,112.42532730102539,20.111083984375,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",44796,27447,17349,1204,90,50,30,20,0,0,0,0,0,1204,120.24068832397461,23.8492488861084,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",47765,30350,17415,1204,115,50,29,21,0,0,0,0,0,688,89.54787254333496,22.71270751953125,64,video
"('172.16.15.197', '172.16.48.81', 62406, 50017, 17)",8800,7836,964,194,90,50,42,8,0,0,0,0,0,194,6169.65126991272,472.98169136047363,64,other
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",48292,33086,15206,1188,90,50,32,18,0,0,0,0,0,1150,82.16381072998047,21.651506423950195,128,video
"('172.16.48.81', '52.114.113.134', 50016, 3479, 17)",23432,21378,2054,1262,86,50,37,13,0,0,0,0,0,1262,14350.273370742798,1069.089412689209,128,signalling
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",49667,24298,25369,1234,115,50,22,28,0,0,0,0,0,859,96.03023529052734,36.08083724975586,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",45709,37898,7811,1227,115,50,36,14,0,0,0,0,0,646,80.2454948425293,20.2484130859375,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",42078,24874,17204,1213,115,50,23,27,0,0,0,0,0,648,58.58469009399414,26.96061134338379,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",44021,25771,18250,1220,115,50,24,26,0,0,0,0,0,1180,84.97881889343262,22.049665451049805,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",53788,40628,13160,1201,115,50,36,14,0,0,0,0,0,1201,57.257652282714844,15.733480453491211,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",40578,27382,13196,1212,115,50,27,23,0,0,0,0,0,568,113.12055587768555,18.342256546020508,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",44562,27553,17009,1157,115,50,28,22,0,0,0,0,0,1127,144.484281539917,29.073715209960938,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",49772,28429,21343,1215,115,50,28,22,0,0,0,0,0,1096,111.65642738342285,20.889759063720703,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",48980,22555,26425,1215,115,50,22,28,0,0,0,0,0,1131,94.79475021362305,28.652191162109375,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",49193,30434,18759,1186,115,50,29,21,0,0,0,0,0,899,116.18185043334961,30.37881851196289,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",45730,16744,28986,1209,90,50,18,32,0,0,0,0,0,123,73.41980934143066,18.669605255126953,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",49056,36170,12886,1229,115,50,33,17,0,0,0,0,0,115,101.65715217590332,20.40839195251465,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",45654,38658,6996,1185,115,50,36,14,0,0,0,0,0,119,79.21671867370605,21.462678909301758,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",43968,27231,16737,1219,115,50,27,23,0,0,0,0,0,123,132.2321891784668,36.28730773925781,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",49712,32390,17322,1205,115,50,30,20,0,0,0,0,0,878,72.05605506896973,20.891427993774414,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",45157,20455,24702,1203,115,50,19,31,0,0,0,0,0,754,60.81581115722656,21.67797088623047,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",44626,33072,11554,1208,115,50,33,17,0,0,0,0,0,719,114.78376388549805,20.14946937561035,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",40432,25603,14829,1160,90,50,26,24,0,0,0,0,0,1160,117.02561378479004,22.60756492614746,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",51538,37039,14499,1160,115,50,34,16,0,0,0,0,0,957,102.78606414794922,33.39552879333496,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",47573,25015,22558,1218,90,50,24,26,0,0,0,0,0,178,53.52473258972168,14.890193939208984,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",46280,26464,19816,1212,115,50,25,25,0,0,0,0,0,1166,87.9664421081543,27.86874771118164,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",49475,40070,9405,1187,115,50,37,13,0,0,0,0,0,1172,91.86291694641113,20.30324935913086,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",48047,28451,19596,1187,115,50,27,23,0,0,0,0,0,115,99.04599189758301,31.36134147644043,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",46290,25290,21000,1202,115,50,25,25,0,0,0,0,0,1202,65.9644603729248,29.490947723388672,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",50567,33433,17134,1208,115,50,31,19,0,0,0,0,0,1208,104.87937927246094,22.713899612426758,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",45090,29981,15109,1208,115,50,28,22,0,0,0,0,0,732,75.19412040710449,26.49998664855957,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",49079,39981,9098,1182,115,50,37,13,0,0,0,0,0,1164,94.41852569580078,23.908138275146484,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",41057,24190,16867,1196,115,50,24,26,0,0,0,0,0,1187,99.3802547454834,24.719715118408203,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",45039,18691,26348,1187,115,50,18,32,0,0,0,0,0,771,87.40496635437012,24.13630485534668,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",39641,25865,13776,1218,90,50,27,23,0,0,0,0,0,119,123.31461906433105,33.020973205566406,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",41085,25840,15245,1213,90,50,26,24,0,0,0,0,0,1113,87.46075630187988,30.402421951293945,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",48478,30936,17542,1223,115,50,30,20,0,0,0,0,0,880,118.44539642333984,21.795272827148438,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",48213,18785,29428,1169,115,50,18,32,0,0,0,0,0,1151,60.41431427001953,23.180007934570312,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",46594,36332,10262,1170,115,50,35,15,0,0,0,0,0,1170,95.44229507446289,18.494129180908203,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",44342,28549,15793,1189,115,50,27,23,0,0,0,0,0,1148,113.00802230834961,27.898311614990234,64,video
"('172.16.49.204', '224.0.0.251', 5353, 5353, 17)",4100,4100,0,82,82,50,50,0,0,0,0,0,0,82,568739.2280101776,451604.2468547821,1,other
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",48617,33140,15477,1220,115,50,32,18,0,0,0,0,0,1093,113.37804794311523,22.125720977783203,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",44064,25141,18923,1157,90,50,25,25,0,0,0,0,0,1157,79.85782623291016,22.249221801757812,128,video
"('172.16.48.81', '57.144.241.32', 51823, 443, 6)",12622,7195,5427,4230,54,50,26,24,2,49,26,0,0,123,1915.217399597168,337.30483055114746,128,other
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",50371,41398,8973,1224,115,50,37,13,0,0,0,0,0,1224,102.77843475341797,23.964643478393555,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",47946,31423,16523,1224,115,50,29,21,0,0,0,0,0,1062,81.43210411071777,26.195287704467773,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",46025,20968,25057,1169,115,50,21,29,0,0,0,0,0,1151,75.70862770080566,32.32455253601074,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",51821,33251,18570,1226,115,50,31,19,0,0,0,0,0,123,97.42307662963867,28.83458137512207,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",46369,32448,13921,1166,115,50,30,20,0,0,0,0,0,726,88.90151977539062,21.20208740234375,64,video
"('172.16.16.42', '224.0.0.251', 5353, 5353, 17)",15843,15843,0,805,83,50,50,0,0,0,0,0,0,117,325386.426448822,105967.06295013428,255,other
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",48006,35713,12293,1211,115,50,34,16,0,0,0,0,0,1194,128.71384620666504,34.84654426574707,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",51936,38655,13281,1194,115,50,36,14,0,0,0,0,0,1126,76.55048370361328,25.27904510498047,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",46932,14664,32268,1153,119,50,14,36,0,0,0,0,0,1148,61.003923416137695,24.56498146057129,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",44391,32710,11681,1230,90,50,32,18,0,0,0,0,0,1230,108.77156257629395,20.775794982910156,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",43114,27657,15457,1230,115,50,26,24,0,0,0,0,0,719,81.22515678405762,20.55668830871582,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",47312,33146,14166,1220,90,50,33,17,0,0,0,0,0,1176,124.51839447021484,29.781818389892578,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",47883,25903,21980,1219,115,50,24,26,0,0,0,0,0,1219,57.98745155334473,18.425703048706055,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",44728,23511,21217,1219,90,50,23,27,0,0,0,0,0,178,90.18516540527344,18.451929092407227,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",48145,38148,9997,1226,115,50,37,13,0,0,0,0,0,1226,88.33646774291992,25.654315948486328,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",48086,28681,19405,1226,115,50,27,23,0,0,0,0,0,115,101.73344612121582,33.45656394958496,64,video
"('172.16.15.189', '224.0.0.251', 5353, 5353, 17)",12792,12792,0,658,157,50,50,0,0,0,0,0,0,255,140724.69902038574,14461.706399917603,255,other
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",50057,35014,15043,1228,115,50,33,17,0,0,0,0,0,1222,99.03335571289062,31.94594383239746,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",49885,31459,18426,1222,115,50,28,22,0,0,0,0,0,1107,90.76309204101562,35.6442928314209,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",51868,36984,14884,1213,115,50,34,16,0,0,0,0,0,119,99.50065612792969,33.38956832885742,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",52367,36416,15951,1218,115,50,34,16,0,0,0,0,0,1218,78.73034477233887,23.26035499572754,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",52360,32664,19696,1218,115,50,30,20,0,0,0,0,0,1144,91.75682067871094,32.59897232055664,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",44202,27896,16306,1160,115,50,29,21,0,0,0,0,0,1113,107.6345443725586,24.25837516784668,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",50220,28542,21678,1225,115,50,27,23,0,0,0,0,0,1225,104.37297821044922,27.131080627441406,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",48119,27404,20715,1229,115,50,26,24,0,0,0,0,0,1163,120.89776992797852,27.21714973449707,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",47541,22644,24897,1203,115,50,22,28,0,0,0,0,0,1129,82.96871185302734,21.590709686279297,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",52764,34805,17959,1235,115,50,32,18,0,0,0,0,0,1134,97.7029800415039,18.408775329589844,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",44040,26871,17169,1183,115,50,26,24,0,0,0,0,0,822,76.43961906433105,23.12636375427246,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",46365,34539,11826,1218,115,50,33,17,0,0,0,0,0,1162,113.86847496032715,34.90710258483887,128,video
"('172.16.15.197', '172.16.48.81', 62406, 50017, 17)",8620,7400,1220,194,90,50,40,10,0,0,0,0,0,118,6049.477577209473,503.5226345062256,64,other
"('172.16.15.197', '172.16.48.81', 2305, 50046, 17)",6656,3306,3350,194,90,50,21,29,0,0,0,0,0,90,14483.350992202759,1050.710916519165,128,other
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",52022,33890,18132,1202,115,50,32,18,0,0,0,0,0,1202,100.4490852355957,31.139135360717773,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",51811,30655,21156,1218,115,50,29,21,0,0,0,0,0,1114,80.33442497253418,29.999494552612305,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",46350,33489,12861,1227,115,50,31,19,0,0,0,0,0,808,99.7610092163086,25.87151527404785,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",45964,29990,15974,1215,115,50,28,22,0,0,0,0,0,1116,73.78673553466797,25.51412582397461,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",48803,32671,16132,1207,115,50,32,18,0,0,0,0,0,1156,103.63507270812988,23.726940155029297,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",49821,28865,20956,1219,115,50,27,23,0,0,0,0,0,779,86.50350570678711,22.357702255249023,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",44981,32580,12401,1221,90,50,31,19,0,0,0,0,0,90,110.86916923522949,28.271913528442383,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",48530,29609,18921,1197,115,50,28,22,0,0,0,0,0,765,79.09393310546875,20.21479606628418,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",51729,35264,16465,1226,115,50,32,18,0,0,0,0,0,1226,97.43666648864746,28.222322463989258,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",44632,22414,22218,1226,115,50,21,29,0,0,0,0,0,885,82.28945732116699,18.508434295654297,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",43541,24372,19169,1211,115,50,24,26,0,0,0,0,0,822,95.61967849731445,23.059844970703125,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",46033,34426,11607,1234,115,50,33,17,0,0,0,0,0,771,111.16838455200195,19.24419403076172,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",45520,22870,22650,1164,90,50,23,27,0,0,0,0,0,886,115.1723861694336,33.15091133117676,128,video
"('172.16.15.194', '224.0.0.251', 5353, 5353, 17)",14689,14689,0,532,87,50,50,0,0,0,0,0,0,267,133514.61625099182,18324.26428794861,255,other
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",44606,18976,25630,1219,115,50,20,30,0,0,0,0,0,1182,93.34921836853027,22.447824478149414,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",44829,26838,17991,1198,90,50,27,23,0,0,0,0,0,1186,77.40259170532227,22.479772567749023,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",35762,24343,11419,1142,115,50,26,24,0,0,0,0,0,513,103.9421558380127,23.591995239257812,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",47708,33659,14049,1221,115,50,33,17,0,0,0,0,0,1088,135.55240631103516,24.18375015258789,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",47959,25289,22670,1217,115,50,24,26,0,0,0,0,0,1217,78.10473442077637,17.93050765991211,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",50473,27390,23083,1219,115,50,26,24,0,0,0,0,0,1094,122.16377258300781,24.891138076782227,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",52815,36937,15878,1192,115,50,34,16,0,0,0,0,0,1192,82.44991302490234,23.390769958496094,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",46905,25418,21487,1192,115,50,24,26,0,0,0,0,0,127,91.40205383300781,26.994705200195312,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",47073,27383,19690,1200,90,50,27,23,0,0,0,0,0,720,100.97599029541016,24.57118034362793,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",42658,30315,12343,1192,115,50,30,20,0,0,0,0,0,1192,109.17973518371582,20.73836326599121,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",43316,28064,15252,1226,115,50,27,23,0,0,0,0,0,1226,100.25215148925781,22.64571189880371,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",50785,34488,16297,1226,90,50,32,18,0,0,0,0,0,1190,103.63245010375977,30.359983444213867,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",48031,20444,27587,1224,115,50,19,31,0,0,0,0,0,1184,74.41473007202148,22.05634117126465,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",43182,26122,17060,1200,90,50,27,23,0,0,0,0,0,1144,90.87634086608887,25.135040283203125,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",43881,27435,16446,1200,115,50,26,24,0,0,0,0,0,735,104.26092147827148,34.55615043640137,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",52661,40119,12542,1222,115,50,38,12,0,0,0,0,0,123,99.94697570800781,34.59477424621582,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",52387,38624,13763,1167,115,50,36,14,0,0,0,0,0,1156,59.45754051208496,24.030208587646484,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",46174,30650,15524,1156,115,50,30,20,0,0,0,0,0,1131,112.66016960144043,20.348787307739258,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",49015,32321,16694,1197,90,50,30,20,0,0,0,0,0,931,60.49799919128418,22.202730178833008,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",48745,36761,11984,1202,115,50,35,15,0,0,0,0,0,1177,128.8919448852539,29.721736907958984,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",50664,28649,22015,1202,115,50,26,24,0,0,0,0,0,917,81.10475540161133,20.406007766723633,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",49610,22434,27176,1216,115,50,22,28,0,0,0,0,0,1174,80.02662658691406,21.878719329833984,128,video
